danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.335,0.217,-15.983,1,0.0458,0.9,0.0,0.126,0.276,164.905,0,0,0,0,0,0,1,0,0,0,0,0
0.212,0.137,-22.352,0,0.0351,0.888,0.937,0.113,0.144,140.055,0,1,0,0,0,0,0,0,0,0,0,0
0.449,0.247,-16.29,1,0.0405,0.866,0.869,0.216,0.62,139.048,0,0,1,0,0,0,0,0,0,0,0,0
0.692,0.7,-7.504,1,0.045,0.506,1.32e-05,0.0681,0.733,171.848,0,0,0,0,0,0,0,0,0,1,0,0
0.609,0.618,-5.786,1,0.0239,0.678,1.23e-06,0.149,0.492,91.984,0,0,0,0,0,1,0,0,0,0,0,0
0.162,0.353,-11.286,0,0.0509,0.0993,0.274,0.575,0.0551,110.76,0,0,0,0,0,0,0,0,1,0,0,0
0.247,0.846,-6.737,0,0.0531,0.00122,0.586,0.125,0.0698,115.064,0,0,0,0,0,0,0,0,0,0,0,1
0.815,0.852,-3.929,1,0.067,0.0196,5.93e-06,0.0866,0.513,104.053,0,1,0,0,0,0,0,0,0,0,0,0
0.541,0.789,-8.873,1,0.0423,0.662,7.73e-06,0.908,0.789,95.828,0,0,0,0,0,0,0,1,0,0,0,0
0.599,0.352,-10.901,1,0.0715,0.644,0.0,0.0245,0.634,141.745,0,0,1,0,0,0,0,0,0,0,0,0
0.361,0.968,-3.985,1,0.383,0.000412,0.00392,0.108,0.297,149.512,1,0,0,0,0,0,0,0,0,0,0,0
0.56,0.873,-4.682,0,0.0348,0.0108,0.0309,0.138,0.135,87.009,0,0,0,0,1,0,0,0,0,0,0,0
0.659,0.53,-10.444,1,0.0347,0.743,2.09e-06,0.189,0.726,126.031,0,0,0,0,1,0,0,0,0,0,0,0
0.504,0.458,-7.66,1,0.0261,0.753,0.0,0.251,0.442,83.213,0,0,0,0,1,0,0,0,0,0,0,0
0.38,0.126,-22.635,1,0.0331,0.862,0.565,0.38,0.0353,104.917,0,0,0,0,1,0,0,0,0,0,0,0
0.49,0.858,-5.729,0,0.0452,0.167,0.0,0.119,0.46,109.019,0,0,0,0,0,0,0,1,0,0,0,0
0.516,0.857,-5.311,0,0.0322,0.0207,0.0886,0.35,0.37,134.995,1,0,0,0,0,0,0,0,0,0,0,0
0.526,0.333,-13.02,1,0.0314,0.91,0.168,0.111,0.159,94.951,0,0,0,0,1,0,0,0,0,0,0,0
0.677,0.457,-12.888,0,0.0255,0.556,2.22e-05,0.191,0.485,95.005,0,0,0,0,1,0,0,0,0,0,0,0
0.672,0.712,-8.198,0,0.0594,0.000587,0.24,0.088,0.0389,124.015,0,0,0,0,0,0,0,0,0,1,0,0
0.682,0.766,-6.646,0,0.0585,0.189,5.63e-05,0.142,0.623,123.046,0,1,0,0,0,0,0,0,0,0,0,0
0.511,0.678,-9.048,1,0.0775,0.0387,0.926,0.0543,0.83,82.041,0,0,0,0,0,1,0,0,0,0,0,0
0.888,0.929,-4.798,1,0.219,0.248,0.0,0.163,0.96,98.32,0,0,0,0,0,0,1,0,0,0,0,0
0.567,0.964,-5.664,1,0.0731,0.0061,0.465,0.149,0.404,147.988,0,0,0,0,0,0,1,0,0,0,0,0
0.659,0.687,-7.215,1,0.0394,0.0149,0.651,0.041,0.51,101.021,1,0,0,0,0,0,0,0,0,0,0,0
0.62,0.404,-9.395,0,0.0379,0.0155,0.586,0.122,0.225,76.99,0,0,0,0,0,0,0,0,0,0,0,1
0.576,0.5,-10.533,1,0.0252,0.252,5.1e-05,0.207,0.525,104.539,0,0,0,0,1,0,0,0,0,0,0,0
0.612,0.495,-6.687,0,0.0454,0.428,1.27e-05,0.0896,0.71,147.862,0,0,1,0,0,0,0,0,0,0,0,0
0.708,0.424,-7.048,1,0.0353,0.724,0.0,0.0722,0.637,101.703,0,0,1,0,0,0,0,0,0,0,0,0
0.6,0.563,-10.534,0,0.0637,0.773,6e-06,0.201,0.91,92.045,0,0,0,0,0,0,0,1,0,0,0,0
0.491,0.957,-2.84,1,0.0681,0.0057,0.21,0.45,0.418,174.06,0,0,0,0,0,0,0,0,1,0,0,0
0.584,0.89,-3.904,0,0.0387,0.022,5.32e-05,0.274,0.806,136.652,0,0,0,0,0,0,1,0,0,0,0,0
0.613,0.828,-3.536,1,0.042,0.633,0.0,0.149,0.806,145.837,0,0,0,0,0,0,0,0,0,0,0,1
0.808,0.849,-7.39,0,0.0705,0.000751,0.911,0.0773,0.64,123.028,0,0,0,0,0,0,0,0,0,1,0,0
0.789,0.9,-6.157,1,0.106,0.228,1.21e-05,0.111,0.613,95.818,0,0,0,0,0,0,0,1,0,0,0,0
0.393,0.484,-4.838,0,0.029,0.652,0.0,0.18,0.505,101.515,0,0,0,0,0,0,0,0,0,0,1,0
0.351,0.751,-5.889,0,0.0642,0.00413,0.0,0.181,0.208,178.056,0,0,0,1,0,0,0,0,0,0,0,0
0.426,0.198,-11.538,0,0.0392,0.847,0.0,0.0708,0.372,137.28,0,0,0,0,0,0,0,0,0,0,1,0
0.254,0.996,-21.444,1,0.0549,0.157,0.661,0.353,0.012,107.921,0,0,0,0,0,0,1,0,0,0,0,0
0.16,0.137,-25.524,1,0.0461,0.969,0.928,0.313,0.0338,74.525,0,0,1,0,0,0,0,0,0,0,0,0
0.545,0.517,-8.681,0,0.0359,0.0459,0.00724,0.15,0.115,120.044,1,0,0,0,0,0,0,0,0,0,0,0
0.444,0.939,-5.367,0,0.0476,0.000607,0.928,0.314,0.0398,150.006,0,0,0,0,0,0,1,0,0,0,0,0
0.758,0.545,-7.855,1,0.135,0.732,0.0,0.122,0.271,119.935,1,0,0,0,0,0,0,0,0,0,0,0
0.739,0.853,-4.184,1,0.0629,0.0306,0.0,0.102,0.344,124.921,0,0,0,0,0,0,0,0,1,0,0,0
0.279,0.999,-19.394,1,0.0509,0.914,0.433,0.954,0.00159,127.55,0,0,0,0,1,0,0,0,0,0,0,0
0.529,0.772,-5.109,1,0.0361,0.602,0.00281,0.341,0.634,105.401,0,0,0,0,0,0,0,0,0,1,0,0
0.652,0.913,-4.055,1,0.0336,0.0784,0.000346,0.0533,0.595,125.992,0,0,0,0,0,0,0,1,0,0,0,0
0.85,0.645,-6.302,0,0.0611,0.358,1.12e-05,0.09,0.93,104.022,0,0,0,0,0,0,0,0,0,0,0,1
0.863,0.561,-9.924,0,0.161,0.178,0.000844,0.0814,0.472,119.9,0,0,0,0,0,0,0,0,0,0,0,1
0.456,0.421,-9.511,1,0.0488,0.559,0.000116,0.106,0.298,115.848,0,0,0,0,0,0,1,0,0,0,0,0
0.698,0.329,-6.227,1,0.0268,0.792,0.0,0.151,0.379,125.869,0,0,1,0,0,0,0,0,0,0,0,0
0.567,0.526,-5.029,1,0.0251,0.153,2.34e-06,0.103,0.231,91.999,0,0,0,0,0,0,0,0,1,0,0,0
0.718,0.907,-5.154,0,0.0501,0.167,0.00104,0.245,0.975,127.151,0,0,0,0,0,0,1,0,0,0,0,0
0.868,0.6,-7.05,0,0.23,0.0245,1.1e-05,0.57,0.839,99.989,0,0,0,0,1,0,0,0,0,0,0,0
0.534,0.901,-2.401,0,0.0494,0.483,6.61e-06,0.178,0.716,154.875,0,0,0,0,0,1,0,0,0,0,0,0
0.698,0.438,-11.355,1,0.705,0.698,0.0,0.444,0.691,139.707,0,0,1,0,0,0,0,0,0,0,0,0
0.901,0.352,-10.038,1,0.0915,0.585,0.0,0.122,0.199,111.065,0,0,1,0,0,0,0,0,0,0,0,0
0.479,0.108,-17.395,0,0.104,0.991,0.00015,0.693,0.446,100.062,0,1,0,0,0,0,0,0,0,0,0,0
0.406,0.904,-6.143,1,0.0524,2.19e-05,0.128,0.296,0.651,91.016,0,0,0,0,1,0,0,0,0,0,0,0
0.698,0.997,-1.644,1,0.164,0.0698,0.0,0.172,0.515,137.988,0,0,0,0,0,1,0,0,0,0,0,0
0.526,0.866,-5.808,0,0.0926,0.00248,0.000515,0.283,0.29,121.011,0,0,0,0,0,0,0,0,0,0,1,0
0.473,0.447,-10.007,1,0.0883,0.717,0.0,0.414,0.425,92.381,0,0,1,0,0,0,0,0,0,0,0,0
0.513,0.317,-17.036,1,0.0363,0.365,0.003,0.118,0.177,84.853,0,0,0,0,0,0,0,0,0,0,1,0
0.685,0.346,-12.705,1,0.0349,0.0666,0.00317,0.0678,0.944,131.514,0,0,0,0,0,0,0,0,0,0,1,0
0.752,0.816,-7.685,1,0.0265,0.0344,0.0,0.4,0.908,125.942,0,0,0,0,0,0,0,0,0,1,0,0
0.426,0.0153,-32.834,1,0.0372,0.993,0.957,0.108,0.265,104.717,0,1,0,0,0,0,0,0,0,0,0,0
0.443,0.634,-9.025,0,0.0323,0.251,0.00164,0.324,0.377,110.459,0,0,0,0,0,0,0,0,0,0,0,1
0.615,0.874,-6.186,0,0.0531,0.176,1.66e-05,0.0536,0.389,189.944,0,0,0,0,0,0,0,1,0,0,0,0
0.363,0.525,-6.234,1,0.0385,0.0844,0.0,0.0777,0.164,143.918,0,0,0,0,0,0,0,1,0,0,0,0
0.767,0.659,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,0,1,0,0,0,0,0,0,0,0,0,0
0.661,0.895,-4.629,1,0.0366,0.00247,0.0114,0.0957,0.797,105.0,1,0,0,0,0,0,0,0,0,0,0,0
0.575,0.494,-7.487,1,0.0297,0.565,0.0,0.156,0.207,120.998,1,0,0,0,0,0,0,0,0,0,0,0
0.656,0.881,-5.694,1,0.0484,0.118,0.0,0.0909,0.699,119.48,0,0,0,0,0,0,0,1,0,0,0,0
0.7,0.748,-5.53,0,0.0293,0.00265,0.0,0.234,0.929,122.95,0,0,1,0,0,0,0,0,0,0,0,0
0.669,0.934,-3.948,0,0.0653,0.073,0.0,0.123,0.175,129.974,0,0,0,0,0,1,0,0,0,0,0,0
0.591,0.818,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.107,0,0,0,0,1,0,0,0,0,0,0,0
0.664,0.681,-10.967,0,0.0391,0.0316,0.853,0.125,0.5,120.003,0,0,0,0,0,0,0,0,0,1,0,0
0.604,0.5,-8.427,0,0.0745,0.674,0.00136,0.172,0.707,82.739,0,0,0,0,0,0,0,0,0,0,0,1
0.469,0.561,-6.977,1,0.0299,0.43,3.11e-05,0.131,0.192,143.976,0,0,0,0,0,0,0,0,0,0,1,0
0.68,0.839,-4.235,0,0.0421,0.366,3.6e-06,0.0935,0.853,94.425,0,0,0,0,0,1,0,0,0,0,0,0
0.252,0.738,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,0,0,0,0,0,0,0,1,0,0,0,0
0.618,0.544,-6.336,1,0.0475,0.557,0.0,0.0746,0.322,91.999,0,0,0,0,0,0,1,0,0,0,0,0
0.654,0.802,-3.843,0,0.0556,0.393,0.0,0.135,0.749,104.718,0,0,0,0,0,0,0,0,0,1,0,0
0.51,0.909,-5.397,1,0.0594,0.202,0.0,0.355,0.828,154.606,0,0,0,0,1,0,0,0,0,0,0,0
0.323,0.192,-15.632,1,0.0527,0.968,0.205,0.118,0.134,92.852,0,0,1,0,0,0,0,0,0,0,0,0
0.852,0.751,-6.506,0,0.264,0.102,0.0,0.29,0.944,145.107,0,0,0,0,0,0,0,0,0,0,0,1
0.525,0.411,-8.829,1,0.0261,0.671,0.000338,0.0989,0.197,138.112,0,1,0,0,0,0,0,0,0,0,0,0
0.694,0.823,-9.892,0,0.0354,0.426,1.71e-06,0.297,0.854,116.971,0,0,0,0,1,0,0,0,0,0,0,0
0.605,0.877,-10.932,1,0.0474,0.00749,0.885,0.191,0.208,130.009,0,0,0,0,0,0,0,0,0,0,1,0
0.911,0.565,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,0,0,0,0,0,0,0,0,0,1,0,0
0.737,0.217,-11.683,1,0.0313,0.77,0.000162,0.115,0.291,111.444,0,0,0,1,0,0,0,0,0,0,0,0
0.674,0.821,-5.928,0,0.0333,0.0243,0.000117,0.149,0.949,96.005,0,0,0,0,0,0,0,0,1,0,0,0
0.699,0.783,-10.002,1,0.0502,0.217,0.0,0.164,0.656,128.122,0,0,0,1,0,0,0,0,0,0,0,0
0.469,0.945,-3.986,0,0.0667,0.00159,0.0,0.0816,0.463,97.583,0,1,0,0,0,0,0,0,0,0,0,0
0.472,0.545,-9.708,1,0.0458,0.275,1.81e-05,0.0882,0.303,100.038,0,1,0,0,0,0,0,0,0,0,0,0
0.569,0.741,-7.422,0,0.0371,0.0439,0.000605,0.128,0.211,119.966,1,0,0,0,0,0,0,0,0,0,0,0
0.483,0.932,-8.792,1,0.046,0.000114,0.592,0.371,0.0976,173.979,0,1,0,0,0,0,0,0,0,0,0,0
0.219,0.908,-8.505,1,0.1,1.92e-06,0.933,0.319,0.208,121.476,0,0,0,0,0,0,0,1,0,0,0,0
0.607,0.636,-5.605,1,0.0324,0.179,0.0,0.176,0.421,98.997,0,0,0,0,0,1,0,0,0,0,0,0
0.743,0.901,-5.305,1,0.0328,0.0111,0.00017,0.0718,0.908,123.988,0,0,0,0,0,0,0,0,0,1,0,0
0.513,0.88,-4.028,0,0.0445,0.0308,0.0025,0.108,0.542,176.069,0,0,0,0,0,0,0,0,1,0,0,0
0.179,0.445,-9.089,0,0.0474,0.99,0.538,0.111,0.192,70.396,0,0,0,0,0,0,0,0,0,0,1,0
0.383,0.481,-8.836,0,0.258,0.0175,0.0,0.0992,0.117,66.745,0,0,0,0,0,1,0,0,0,0,0,0
0.661,0.737,-7.307,1,0.0349,0.00758,0.0408,0.293,0.325,97.021,0,1,0,0,0,0,0,0,0,0,0,0
0.442,0.0785,-21.244,1,0.0509,0.972,0.582,0.115,0.153,113.045,0,0,1,0,0,0,0,0,0,0,0,0
0.742,0.923,-4.284,1,0.0602,0.183,0.00171,0.18,0.687,135.981,1,0,0,0,0,0,0,0,0,0,0,0
0.653,0.876,-6.747,1,0.053,0.581,0.0,0.181,0.964,184.051,0,0,0,0,0,0,0,1,0,0,0,0
0.795,0.37,-9.798,1,0.0409,0.418,0.000164,0.112,0.832,76.001,0,0,0,0,0,0,0,0,0,0,0,1
0.718,0.606,-6.026,0,0.0375,0.388,0.0,0.101,0.676,101.917,0,0,0,0,0,1,0,0,0,0,0,0
0.433,0.992,-3.985,1,0.0947,2.14e-05,0.0,0.345,0.602,118.859,0,1,0,0,0,0,0,0,0,0,0,0
0.728,0.319,-12.818,0,0.029,0.402,0.0918,0.14,0.186,94.982,0,0,0,0,0,0,0,0,0,0,0,1
0.409,0.244,-14.795,0,0.0743,0.796,0.0,0.3,0.187,78.449,0,0,0,0,0,0,0,0,1,0,0,0
0.49,0.158,-16.259,1,0.0484,0.987,0.783,0.0856,0.173,105.394,0,0,1,0,0,0,0,0,0,0,0,0
0.449,0.513,-12.547,0,0.0387,0.561,3.32e-06,0.95,0.41,109.146,0,0,0,0,0,0,0,0,0,1,0,0
0.159,0.983,-2.468,1,0.0834,1.15e-05,0.39,0.536,0.246,82.935,0,0,0,0,0,0,0,0,0,1,0,0
0.168,0.235,-7.877,1,0.0404,0.0321,0.82,0.0924,0.0618,127.748,0,0,0,0,0,0,0,0,0,0,0,1
0.72,0.605,-11.393,1,0.0452,0.169,0.000559,0.081,0.68,104.005,0,0,0,0,0,0,0,0,1,0,0,0
0.755,0.957,-5.201,0,0.0657,0.0655,0.00143,0.258,0.793,103.892,0,0,0,0,0,0,0,0,0,0,1,0
0.312,0.912,-5.948,1,0.0885,0.000143,1.49e-05,0.331,0.438,126.697,0,0,0,0,0,1,0,0,0,0,0,0
0.683,0.889,-10.075,0,0.0389,0.00114,0.671,0.117,0.412,114.005,0,0,0,0,0,0,0,0,0,0,0,1
0.809,0.811,-4.751,1,0.315,0.138,0.0,0.328,0.905,92.038,0,1,0,0,0,0,0,0,0,0,0,0
0.614,0.92,-5.187,1,0.0532,0.0114,1.83e-05,0.0987,0.158,86.542,1,0,0,0,0,0,0,0,0,0,0,0
0.614,0.934,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,0,0,0,0,0,0,0,0,0,1,0,0
0.571,0.156,-9.633,1,0.1,0.987,0.000172,0.306,0.556,66.772,0,0,0,1,0,0,0,0,0,0,0,0
0.771,0.856,-2.34,0,0.0265,0.533,0.0,0.105,0.713,111.064,0,1,0,0,0,0,0,0,0,0,0,0
0.709,0.938,-4.592,1,0.0707,0.0118,0.0,0.337,0.883,141.912,1,0,0,0,0,0,0,0,0,0,0,0
0.874,0.587,-9.651,1,0.0713,0.102,0.809,0.107,0.26,100.024,0,0,0,0,0,0,0,0,1,0,0,0
0.494,0.367,-6.873,1,0.0289,0.768,0.0,0.184,0.331,105.815,0,0,1,0,0,0,0,0,0,0,0,0
0.601,0.517,-8.55,0,0.0818,0.354,0.0,0.0814,0.484,84.856,0,0,0,0,0,1,0,0,0,0,0,0
0.668,0.905,-3.089,1,0.0414,0.00234,0.47,0.343,0.482,112.026,0,0,1,0,0,0,0,0,0,0,0,0
0.531,0.974,-6.184,0,0.0567,0.00182,0.851,0.372,0.887,188.009,0,0,0,0,0,0,0,0,0,1,0,0
0.516,0.448,-8.635,1,0.0281,0.467,0.0,0.157,0.284,129.409,0,0,0,0,1,0,0,0,0,0,0,0
0.495,0.953,-5.1,1,0.0419,0.000171,0.649,0.324,0.384,145.011,0,0,0,0,0,0,1,0,0,0,0,0
0.363,0.0928,-18.296,1,0.052,0.973,0.915,0.113,0.0791,128.407,0,1,0,0,0,0,0,0,0,0,0,0
0.628,0.978,-2.763,1,0.0585,0.0363,0.0103,0.474,0.959,120.068,0,0,0,0,0,1,0,0,0,0,0,0
0.684,0.851,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662,0,0,0,0,0,0,0,0,0,1,0,0
0.303,0.564,-11.823,0,0.0546,0.884,6.31e-05,0.215,0.317,122.517,1,0,0,0,0,0,0,0,0,0,0,0
0.544,0.86,-6.151,0,0.0489,0.206,0.00108,0.213,0.284,127.129,1,0,0,0,0,0,0,0,0,0,0,0
0.577,0.729,-7.113,1,0.221,0.394,0.000156,0.144,0.692,180.065,0,0,0,0,0,0,0,1,0,0,0,0
0.457,0.916,-6.189,1,0.0556,8.03e-05,0.269,0.248,0.535,109.912,0,0,0,1,0,0,0,0,0,0,0,0
0.314,0.933,-7.368,0,0.0873,1.82e-05,0.51,0.234,0.583,149.535,0,0,0,0,1,0,0,0,0,0,0,0
0.735,0.89,-4.066,1,0.21,0.0916,1.66e-06,0.0626,0.385,130.059,0,1,0,0,0,0,0,0,0,0,0,0
0.603,0.717,-12.338,1,0.0622,0.685,1.59e-05,0.105,0.943,149.092,0,0,0,0,0,0,0,0,1,0,0,0
0.455,0.977,-5.778,0,0.235,0.000447,0.437,0.112,0.177,139.981,0,0,0,0,1,0,0,0,0,0,0,0
0.882,0.458,-8.579,1,0.0706,0.000618,0.893,0.605,0.0894,133.945,1,0,0,0,0,0,0,0,0,0,0,0
0.646,0.909,-3.308,1,0.04,0.182,0.000436,0.17,0.837,104.429,0,0,0,0,0,0,0,1,0,0,0,0
0.729,0.922,-3.441,1,0.0838,0.00186,0.815,0.0617,0.587,125.046,1,0,0,0,0,0,0,0,0,0,0,0
0.636,0.701,-6.825,1,0.0363,0.414,0.0,0.106,0.352,113.886,0,0,0,0,0,1,0,0,0,0,0,0
0.746,0.784,-7.981,1,0.059,0.691,0.0,0.109,0.802,113.04,0,0,0,0,0,0,0,0,1,0,0,0
0.603,0.832,-5.089,1,0.0339,0.0867,0.732,0.0713,0.26,126.012,0,1,0,0,0,0,0,0,0,0,0,0
0.834,0.805,-4.098,1,0.0425,0.000384,0.0494,0.311,0.687,123.987,0,1,0,0,0,0,0,0,0,0,0,0
0.389,0.494,-10.78,1,0.131,0.186,0.000138,0.0557,0.909,86.872,0,0,0,0,0,0,0,0,0,1,0,0
0.528,0.908,-4.243,0,0.0913,0.0485,0.000581,0.239,0.296,154.958,0,1,0,0,0,0,0,0,0,0,0,0
0.535,0.717,-6.133,0,0.0428,0.149,0.00015,0.149,0.31,91.006,0,0,0,0,1,0,0,0,0,0,0,0
0.277,0.14,-17.253,1,0.0476,0.932,0.0,0.0708,0.155,89.095,0,0,0,0,0,0,0,0,0,1,0,0
0.668,0.394,-12.825,1,0.0778,0.124,4.06e-06,0.0805,0.0998,133.855,0,0,1,0,0,0,0,0,0,0,0,0
0.81,0.633,-8.012,1,0.0812,0.0404,0.304,0.224,0.853,121.485,0,1,0,0,0,0,0,0,0,0,0,0
0.586,0.748,-7.603,1,0.105,0.000584,0.0152,0.217,0.235,111.97,0,0,0,0,0,0,1,0,0,0,0,0
0.425,0.844,-4.615,0,0.0586,0.0309,0.0,0.0631,0.241,169.72,0,0,0,0,0,0,0,0,1,0,0,0
0.582,0.411,-9.492,1,0.0381,0.598,2.75e-05,0.134,0.756,146.149,0,0,0,0,0,0,0,0,0,1,0,0
0.731,0.774,-6.592,1,0.0521,0.0372,3.07e-05,0.102,0.641,96.02,0,0,0,0,0,0,0,0,1,0,0,0
0.59,0.429,-16.403,0,0.925,0.814,0.0,0.696,0.783,81.491,0,0,0,1,0,0,0,0,0,0,0,0
0.493,0.516,-13.071,1,0.0295,0.00072,0.229,0.121,0.621,139.865,0,0,1,0,0,0,0,0,0,0,0,0
0.816,0.565,-11.555,1,0.036,0.352,1.38e-05,0.0768,0.965,119.983,0,0,0,0,0,0,0,0,0,1,0,0
0.577,0.995,-1.934,1,0.0856,0.225,0.0,0.388,0.795,74.996,0,1,0,0,0,0,0,0,0,0,0,0
0.61,0.979,-4.5,1,0.156,0.239,0.000243,0.955,0.743,172.476,1,0,0,0,0,0,0,0,0,0,0,0
0.635,0.489,-7.062,1,0.58,0.65,0.0,0.248,0.674,126.724,0,0,1,0,0,0,0,0,0,0,0,0
0.745,0.766,-8.688,1,0.0335,0.0355,0.636,0.153,0.662,121.031,1,0,0,0,0,0,0,0,0,0,0,0
0.454,0.77,-8.927,1,0.953,0.835,0.0,0.887,0.255,61.77,0,0,0,0,0,0,0,0,1,0,0,0
0.401,0.872,-1.9,0,0.0729,0.00713,0.00105,0.94,0.241,96.487,0,0,0,0,0,1,0,0,0,0,0,0
0.127,0.971,-6.834,0,0.0872,2.27e-06,0.931,0.0727,0.0244,84.483,0,0,0,0,0,0,0,1,0,0,0,0
0.404,0.903,-3.026,1,0.0878,0.00972,0.514,0.0613,0.0954,100.061,0,1,0,0,0,0,0,0,0,0,0,0
0.162,0.306,-9.045,1,0.0313,0.543,6.94e-05,0.274,0.0605,67.889,0,0,0,0,0,0,0,1,0,0,0,0
0.424,0.797,-2.321,1,0.0577,0.000969,0.841,0.234,0.223,179.893,0,0,0,0,0,1,0,0,0,0,0,0
0.792,0.918,-14.205,1,0.0713,0.018,0.918,0.129,0.506,120.438,0,0,0,0,0,0,1,0,0,0,0,0
0.397,0.237,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,0,0,0,0,0,1,0,0,0,0,0,0
0.743,0.781,-7.095,0,0.0373,0.148,0.00159,0.163,0.878,132.905,0,0,0,0,0,0,0,0,0,0,0,1
0.665,0.718,-5.25,1,0.129,0.101,0.0,0.966,0.514,100.002,0,0,1,0,0,0,0,0,0,0,0,0
0.289,0.329,-9.692,0,0.0355,0.976,0.012,0.144,0.423,138.372,0,0,0,1,0,0,0,0,0,0,0,0
0.662,0.446,-13.023,0,0.0361,0.84,0.00635,0.113,0.204,118.973,1,0,0,0,0,0,0,0,0,0,0,0
0.897,0.713,-7.884,1,0.0454,0.164,3.21e-05,0.042,0.96,118.201,1,0,0,0,0,0,0,0,0,0,0,0
0.503,0.641,-5.284,1,0.0368,0.149,8e-05,0.173,0.342,170.03,0,0,0,0,0,1,0,0,0,0,0,0
0.262,0.352,-13.142,0,0.0358,0.569,0.00443,0.189,0.133,88.714,0,0,0,0,0,0,0,0,0,0,0,1
0.63,0.891,-3.278,0,0.0738,0.0693,0.0146,0.0654,0.505,174.973,0,0,0,0,0,0,1,0,0,0,0,0
0.518,0.601,-5.683,1,0.0428,0.00694,0.0,0.204,0.464,172.204,0,0,0,0,1,0,0,0,0,0,0,0
0.716,0.713,-6.246,1,0.0365,0.078,0.0331,0.0563,0.415,119.988,0,0,0,0,0,0,0,0,1,0,0,0
0.483,0.868,-6.083,1,0.14,0.014,0.0,0.487,0.561,138.111,1,0,0,0,0,0,0,0,0,0,0,0
0.677,0.719,-4.454,1,0.0286,0.241,0.0,0.895,0.614,104.939,1,0,0,0,0,0,0,0,0,0,0,0
0.595,0.709,-5.369,0,0.0246,0.3,0.000129,0.0853,0.133,89.986,1,0,0,0,0,0,0,0,0,0,0,0
0.757,0.816,-6.212,0,0.0401,0.00805,0.0,0.075,0.773,125.018,0,0,0,0,0,1,0,0,0,0,0,0
0.537,0.815,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,0,0,1,0,0,0,0,0,0,0,0,0
0.327,0.293,-10.218,0,0.0311,0.668,5.03e-06,0.125,0.17,77.644,0,1,0,0,0,0,0,0,0,0,0,0
0.395,0.0307,-31.07,1,0.0482,0.991,0.896,0.109,0.386,131.514,0,0,1,0,0,0,0,0,0,0,0,0
0.531,0.484,-7.215,1,0.0326,0.332,3.06e-06,0.103,0.335,139.944,0,0,0,0,0,0,1,0,0,0,0,0
0.506,0.199,-11.08,1,0.0314,0.945,0.0,0.0982,0.473,71.602,0,0,0,0,0,0,0,0,0,0,1,0
0.397,0.91,-2.663,0,0.0427,3.89e-05,8.24e-05,0.762,0.828,135.06,0,0,0,0,1,0,0,0,0,0,0,0
0.664,0.761,-13.197,1,0.0366,0.0701,0.000151,0.258,0.63,129.151,0,0,0,0,0,0,0,1,0,0,0,0
0.225,0.257,-10.444,1,0.0333,0.902,4.02e-06,0.0889,0.209,83.85,0,0,0,0,0,1,0,0,0,0,0,0
0.818,0.665,-9.451,0,0.255,0.187,1.63e-06,0.156,0.57,170.027,0,0,0,0,0,0,0,0,0,0,0,1
0.489,0.186,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,0,0,0,0,0,0,0,0,0,1,0,0
0.479,0.938,-3.058,1,0.0376,7.54e-05,0.000153,0.117,0.431,140.056,0,0,1,0,0,0,0,0,0,0,0,0
0.598,0.623,-8.063,1,0.451,0.0475,0.0,0.231,0.688,91.78,0,1,0,0,0,0,0,0,0,0,0,0
0.82,0.491,-8.562,1,0.28,0.237,0.0,0.102,0.547,120.059,0,0,0,0,0,0,0,0,0,0,0,1
0.325,0.979,-5.56,1,0.212,0.000293,0.0,0.0358,0.342,107.112,0,0,0,0,0,0,0,0,0,1,0,0
0.757,0.789,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,0,0,0,0,0,1,0,0,0,0,0,0
0.728,0.855,-6.031,1,0.0333,0.109,0.000576,0.113,0.971,133.887,0,0,1,0,0,0,0,0,0,0,0,0
0.853,0.85,-13.193,0,0.102,0.467,0.883,0.0955,0.115,121.925,0,0,0,0,0,0,0,0,0,0,1,0
0.402,0.248,-11.87,1,0.0257,0.783,0.887,0.0921,0.039,71.96,0,0,0,0,0,0,0,0,1,0,0,0
0.643,0.75,-3.581,0,0.0395,0.576,0.0,0.261,0.853,47.482,0,0,1,0,0,0,0,0,0,0,0,0
0.641,0.512,-4.935,0,0.0285,0.577,0.0,0.215,0.395,116.059,0,0,0,0,0,0,0,0,0,0,1,0
0.662,0.951,-6.166,0,0.0511,0.00258,0.76,0.105,0.57,126.02,0,0,0,0,0,0,0,0,0,0,0,1
0.739,0.68,-5.46,1,0.0268,0.0107,0.000268,0.121,0.623,99.988,0,0,0,0,0,0,1,0,0,0,0,0
0.494,0.913,-5.289,1,0.0378,0.000165,0.00898,0.247,0.478,99.92,1,0,0,0,0,0,0,0,0,0,0,0
